id,url,is_post,post_title,publish_date,author,comment_count
528,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370075,False,NA,NA,NA,NA
529,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370099,False,NA,NA,NA,NA
530,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370076,False,NA,NA,NA,NA
531,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370077,False,NA,NA,NA,NA
532,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370080,False,NA,NA,NA,NA
533,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370081,False,NA,NA,NA,NA
534,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370091,False,NA,NA,NA,NA
535,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370083,False,NA,NA,NA,NA
536,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370088,False,NA,NA,NA,NA
537,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370085,False,NA,NA,NA,NA
538,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370086,False,NA,NA,NA,NA
539,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370089,False,NA,NA,NA,NA
540,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370090,False,NA,NA,NA,NA
541,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370093,False,NA,NA,NA,NA
542,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370094,False,NA,NA,NA,NA
543,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370095,False,NA,NA,NA,NA
544,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370096,False,NA,NA,NA,NA
545,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370097,False,NA,NA,NA,NA
546,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370098,False,NA,NA,NA,NA
547,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370107,False,NA,NA,NA,NA
548,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370100,False,NA,NA,NA,NA
549,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370101,False,NA,NA,NA,NA
550,http://www.younghouselove.com/2011/01/duvet-in-the-house/#comments,False,NA,NA,NA,NA
551,http://www.younghouselove.com/2010/12/duvet-on-the-way/,True,Duvet On The Way,"December 31, 2010",Sherry Petersik,211
552,http://www.younghouselove.com/2010/12/mister-ed-the-bed/,True,Mister Ed (The Bed),"December 28, 2010",John Petersik,195
553,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-2/#comments,False,NA,NA,NA,NA
554,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-3/#comments,False,NA,NA,NA,NA
555,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-6/#comments,False,NA,NA,NA,NA
556,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370862,False,NA,NA,NA,NA
557,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370866,False,NA,NA,NA,NA
558,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370867,False,NA,NA,NA,NA
559,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370868,False,NA,NA,NA,NA
560,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370869,False,NA,NA,NA,NA
561,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370870,False,NA,NA,NA,NA
562,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370871,False,NA,NA,NA,NA
563,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370873,False,NA,NA,NA,NA
564,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370874,False,NA,NA,NA,NA
565,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370875,False,NA,NA,NA,NA
566,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370882,False,NA,NA,NA,NA
567,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370876,False,NA,NA,NA,NA
568,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370877,False,NA,NA,NA,NA
569,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370878,False,NA,NA,NA,NA
570,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370880,False,NA,NA,NA,NA
571,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370883,False,NA,NA,NA,NA
572,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370884,False,NA,NA,NA,NA
573,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370885,False,NA,NA,NA,NA
574,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370886,False,NA,NA,NA,NA
575,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370890,False,NA,NA,NA,NA
576,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370891,False,NA,NA,NA,NA
577,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370892,False,NA,NA,NA,NA
578,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370901,False,NA,NA,NA,NA
579,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370893,False,NA,NA,NA,NA
580,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370896,False,NA,NA,NA,NA
581,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370902,False,NA,NA,NA,NA
582,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370900,False,NA,NA,NA,NA
583,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370903,False,NA,NA,NA,NA
584,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370905,False,NA,NA,NA,NA
585,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370912,False,NA,NA,NA,NA
586,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370906,False,NA,NA,NA,NA
587,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370907,False,NA,NA,NA,NA
588,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370908,False,NA,NA,NA,NA
589,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370910,False,NA,NA,NA,NA
590,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370911,False,NA,NA,NA,NA
591,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370915,False,NA,NA,NA,NA
592,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370913,False,NA,NA,NA,NA
593,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370914,False,NA,NA,NA,NA
594,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370916,False,NA,NA,NA,NA
595,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370917,False,NA,NA,NA,NA
596,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370918,False,NA,NA,NA,NA
597,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370924,False,NA,NA,NA,NA
598,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370919,False,NA,NA,NA,NA
599,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370920,False,NA,NA,NA,NA
600,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370921,False,NA,NA,NA,NA
601,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370922,False,NA,NA,NA,NA
602,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370925,False,NA,NA,NA,NA
603,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370927,False,NA,NA,NA,NA
604,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370926,False,NA,NA,NA,NA
605,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370928,False,NA,NA,NA,NA
606,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370930,False,NA,NA,NA,NA
607,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370933,False,NA,NA,NA,NA
608,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370935,False,NA,NA,NA,NA
609,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370938,False,NA,NA,NA,NA
610,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370939,False,NA,NA,NA,NA
611,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370940,False,NA,NA,NA,NA
612,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370941,False,NA,NA,NA,NA
613,http://www.younghouselove.com/2011/01/duvet-in-the-house/comment-page-1/#comment-370944,False,NA,NA,NA,NA
614,http://www.younghouselove.com/2011/01/whats-wrong-with-us/#comments,False,NA,NA,NA,NA
615,http://www.younghouselove.com/2007/12/kitchen-you-are-missed/,True,"Kitchen, You Are Missed","December 30, 2007",John Petersik,3
616,http://www.younghouselove.com/2007/12/our-kitchen-cabinets-are-like-brangelina/,True,Our Kitchen Cabinets Are Like Brangelina,"December 7, 2007",Sherry Petersik,6
617,http://www.younghouselove.com/2008/12/clue-5-stuffed-to-the-gills/,True,Clue #5: Stuffed To The Gills,"December 26, 2008",Sherry Petersik,17
618,http://www.younghouselove.com/2008/12/drumroll-please/,True,Drumroll Please…,"December 29, 2008",Sherry Petersik,49
619,http://www.younghouselove.com/2010/01/tackling-the-bathroom-chapter-four/,True,Tackling The Bathroom: Chapter Four,"January 5, 2010",John Petersik,95
620,http://www.younghouselove.com/2011/12/priming-in-progress/,True,Priming In Progress!,"December 29, 2011",Sherry Petersik,202
621,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-2/#comments,False,NA,NA,NA,NA
622,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-3/#comments,False,NA,NA,NA,NA
623,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371448,False,NA,NA,NA,NA
624,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371449,False,NA,NA,NA,NA
625,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371451,False,NA,NA,NA,NA
626,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371454,False,NA,NA,NA,NA
627,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371455,False,NA,NA,NA,NA
628,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371461,False,NA,NA,NA,NA
629,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371466,False,NA,NA,NA,NA
630,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371467,False,NA,NA,NA,NA
631,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371468,False,NA,NA,NA,NA
632,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371470,False,NA,NA,NA,NA
633,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371471,False,NA,NA,NA,NA
634,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371478,False,NA,NA,NA,NA
635,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371472,False,NA,NA,NA,NA
636,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371474,False,NA,NA,NA,NA
637,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371475,False,NA,NA,NA,NA
638,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371476,False,NA,NA,NA,NA
639,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371477,False,NA,NA,NA,NA
640,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371479,False,NA,NA,NA,NA
641,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371480,False,NA,NA,NA,NA
642,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371481,False,NA,NA,NA,NA
643,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371482,False,NA,NA,NA,NA
644,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371483,False,NA,NA,NA,NA
645,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371484,False,NA,NA,NA,NA
646,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371485,False,NA,NA,NA,NA
647,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371488,False,NA,NA,NA,NA
648,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371494,False,NA,NA,NA,NA
649,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371495,False,NA,NA,NA,NA
650,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371496,False,NA,NA,NA,NA
651,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371497,False,NA,NA,NA,NA
652,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371499,False,NA,NA,NA,NA
653,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371501,False,NA,NA,NA,NA
654,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371504,False,NA,NA,NA,NA
655,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371505,False,NA,NA,NA,NA
656,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371506,False,NA,NA,NA,NA
657,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371513,False,NA,NA,NA,NA
658,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371507,False,NA,NA,NA,NA
659,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371508,False,NA,NA,NA,NA
660,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371509,False,NA,NA,NA,NA
661,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371510,False,NA,NA,NA,NA
662,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371511,False,NA,NA,NA,NA
663,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371512,False,NA,NA,NA,NA
664,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371514,False,NA,NA,NA,NA
665,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371517,False,NA,NA,NA,NA
666,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371518,False,NA,NA,NA,NA
667,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371519,False,NA,NA,NA,NA
668,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371522,False,NA,NA,NA,NA
669,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371523,False,NA,NA,NA,NA
670,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371525,False,NA,NA,NA,NA
671,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371528,False,NA,NA,NA,NA
672,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371529,False,NA,NA,NA,NA
673,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371531,False,NA,NA,NA,NA
674,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371530,False,NA,NA,NA,NA
675,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371532,False,NA,NA,NA,NA
676,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371535,False,NA,NA,NA,NA
677,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371614,False,NA,NA,NA,NA
678,http://www.younghouselove.com/2011/01/whats-wrong-with-us/comment-page-1/#comment-371538,False,NA,NA,NA,NA
679,http://www.younghouselove.com/2011/01/breathing-room/#comments,False,NA,NA,NA,NA
680,http://www.younghouselove.com/2010/12/listy-mclisterson/,True,Listy McListerson,"December 30, 2010",Sherry Petersik,193
681,http://www.younghouselove.com/2011/01/now-youre-speaking-my-language/,True,Now You’re Speaking My Language,"January 6, 2011",John Petersik,233
682,http://www.younghouselove.com/2011/01/breathing-room/comment-page-2/#comments,False,NA,NA,NA,NA
683,http://www.younghouselove.com/2011/01/breathing-room/comment-page-3/#comments,False,NA,NA,NA,NA
684,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371664,False,NA,NA,NA,NA
685,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371663,False,NA,NA,NA,NA
686,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371665,False,NA,NA,NA,NA
687,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371666,False,NA,NA,NA,NA
688,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371667,False,NA,NA,NA,NA
689,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371669,False,NA,NA,NA,NA
690,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371668,False,NA,NA,NA,NA
691,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371670,False,NA,NA,NA,NA
692,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371671,False,NA,NA,NA,NA
693,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371682,False,NA,NA,NA,NA
694,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371672,False,NA,NA,NA,NA
695,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371673,False,NA,NA,NA,NA
696,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371674,False,NA,NA,NA,NA
697,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371676,False,NA,NA,NA,NA
698,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371675,False,NA,NA,NA,NA
699,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371679,False,NA,NA,NA,NA
700,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371677,False,NA,NA,NA,NA
701,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371678,False,NA,NA,NA,NA
702,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371680,False,NA,NA,NA,NA
703,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371681,False,NA,NA,NA,NA
704,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371683,False,NA,NA,NA,NA
705,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371685,False,NA,NA,NA,NA
706,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371687,False,NA,NA,NA,NA
707,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371689,False,NA,NA,NA,NA
708,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371690,False,NA,NA,NA,NA
709,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371691,False,NA,NA,NA,NA
710,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371693,False,NA,NA,NA,NA
711,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371694,False,NA,NA,NA,NA
712,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371695,False,NA,NA,NA,NA
713,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371696,False,NA,NA,NA,NA
714,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371697,False,NA,NA,NA,NA
715,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371698,False,NA,NA,NA,NA
716,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371707,False,NA,NA,NA,NA
717,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371699,False,NA,NA,NA,NA
718,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371708,False,NA,NA,NA,NA
719,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371700,False,NA,NA,NA,NA
720,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371702,False,NA,NA,NA,NA
721,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371709,False,NA,NA,NA,NA
722,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371703,False,NA,NA,NA,NA
723,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371704,False,NA,NA,NA,NA
724,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371705,False,NA,NA,NA,NA
725,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371711,False,NA,NA,NA,NA
726,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371712,False,NA,NA,NA,NA
727,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371717,False,NA,NA,NA,NA
728,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371710,False,NA,NA,NA,NA
729,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371715,False,NA,NA,NA,NA
730,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371714,False,NA,NA,NA,NA
731,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371716,False,NA,NA,NA,NA
732,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371718,False,NA,NA,NA,NA
733,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371719,False,NA,NA,NA,NA
734,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371721,False,NA,NA,NA,NA
735,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371723,False,NA,NA,NA,NA
736,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-459486,False,NA,NA,NA,NA
737,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371724,False,NA,NA,NA,NA
738,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371727,False,NA,NA,NA,NA
739,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371725,False,NA,NA,NA,NA
740,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371726,False,NA,NA,NA,NA
741,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371728,False,NA,NA,NA,NA
742,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371729,False,NA,NA,NA,NA
743,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371730,False,NA,NA,NA,NA
744,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371731,False,NA,NA,NA,NA
745,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371732,False,NA,NA,NA,NA
746,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371733,False,NA,NA,NA,NA
747,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371734,False,NA,NA,NA,NA
748,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371735,False,NA,NA,NA,NA
749,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371736,False,NA,NA,NA,NA
750,http://www.younghouselove.com/2011/01/breathing-room/comment-page-1/#comment-371747,False,NA,NA,NA,NA
751,http://www.younghouselove.com/2011/01/take-it-away/#comments,False,NA,NA,NA,NA
752,http://www.younghouselove.com/2010/12/buh-bye-bi-folds/,True,Buh-Bye Bi-Folds,"December 21, 2010",John Petersik,237
753,http://www.younghouselove.com/2010/12/frosty-the-side-door/,True,Frosty The Side Door,"December 30, 2010",John Petersik,199
754,http://www.younghouselove.com/2011/01/take-it-away/comment-page-2/#comments,False,NA,NA,NA,NA
755,http://www.younghouselove.com/2011/01/take-it-away/comment-page-3/#comments,False,NA,NA,NA,NA
756,http://www.younghouselove.com/2011/01/take-it-away/comment-page-6/#comments,False,NA,NA,NA,NA
757,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372048,False,NA,NA,NA,NA
758,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372050,False,NA,NA,NA,NA
759,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372051,False,NA,NA,NA,NA
760,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372052,False,NA,NA,NA,NA
761,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372054,False,NA,NA,NA,NA
762,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372072,False,NA,NA,NA,NA
763,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372055,False,NA,NA,NA,NA
764,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372056,False,NA,NA,NA,NA
765,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372057,False,NA,NA,NA,NA
766,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372059,False,NA,NA,NA,NA
767,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372060,False,NA,NA,NA,NA
768,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372061,False,NA,NA,NA,NA
769,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372068,False,NA,NA,NA,NA
770,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372063,False,NA,NA,NA,NA
771,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372064,False,NA,NA,NA,NA
772,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372066,False,NA,NA,NA,NA
773,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372067,False,NA,NA,NA,NA
774,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372069,False,NA,NA,NA,NA
775,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372070,False,NA,NA,NA,NA
776,http://www.younghouselove.com/2011/01/take-it-away/comment-page-1/#comment-372071,False,NA,NA,NA,NA
